timeSerieID;2000_1;2000_2;2000_3;2000_4;2001_1;2001_2;2001_3;2001_4;2002_1;2002_2;2002_3;2002_4;2003_1;2003_2;2003_3;2003_4;2004_1;2004_2;2004_3;2004_4;2005_1;2005_2;2005_3;2005_4;2006_1;2006_2;2006_3;2006_4;2007_1;2007_2;2007_3;2007_4;2008_1;2008_2;2008_3;2008_4;2009_1;2009_2;2009_3;2009_4;2010_1;2010_2;2010_3;2010_4;2011_1;2011_2;2011_3;2011_4;2012_1;2012_2;2012_3;2012_4;2013_1;2013_2;2013_3;2013_4;2014_1;2014_2;2014_3;2014_4;2015_1;2015_2;2015_3;2015_4;2016_1;2016_2;2016_3;2016_4;2017_1;2017_2;2017_3;2017_4;2018_1;2018_2;2018_3;2018_4;2019_1;2019_2;2019_3;2019_4;2020_1;2020_2;2020_3;2020_4
2882363;5;5;4;5;6;7;5;5;6;6;5;5;6;4;4;5;6;6;5;5;6;6;4;5;6;8;6;5;6;6;3;5;6;7;5;7;6;6;4;5;6;6;5;5;6;5;5;5;6;6;3;4;6;4;5;5;6;7;4;5;6;6;6;6;6;6;4;6;6;6;5;4;6;5;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
883730;28;12;8;6;7;13;10;7;10;11;8;7;10;10;8;7;10;9;8;9;10;11;7;10;10;10;10;7;10;10;9;8;10;11;10;8;10;12;9;9;10;12;13;9;10;12;21;15;10;22;27;12;10;21;19;11;11;17;21;13;12;17;21;14;9;17;18;14;11;17;17;14;9;15;16;14;eos;eos;eos;eos;eos;eos;eos;eos
3977601;3;3;3;3;2;3;3;2;3;2;4;2;3;3;2;2;2;2;2;2;2;3;3;2;3;3;3;2;3;4;3;3;4;3;4;4;4;2;5;3;3;3;4;4;3;3;4;5;4;1;3;4;4;3;4;3;3;2;4;9;3;4;3;4;4;2;3;3;4;2;4;4;4;6;5;4;4;4;4;4;4;4;4;6
2200165;12;3;2;2;12;5;2;3;12;4;2;2;12;4;3;2;12;6;4;2;12;2;2;2;12;4;5;4;12;6;5;3;9;5;5;3;12;5;6;3;78;5;5;6;6;5;4;9;42;6;6;7;78;6;7;9;6;7;7;10;78;6;6;5;87;7;6;6;42;6;6;6;78;6;6;6;46;7;6;5;4;7;6;6
2335267;3;4;4;4;4;3;4;4;5;4;3;4;4;4;4;5;7;4;5;2;3;3;5;5;4;4;4;4;5;4;3;4;4;3;3;5;4;3;5;5;4;5;4;3;5;5;4;5;4;8;9;4;6;3;3;3;6;4;4;5;13;5;4;5;6;5;4;5;5;5;6;5;4;5;3;5;6;5;4;6;5;4;4;4
2137219;6;8;7;7;6;7;7;8;7;7;7;4;6;8;12;10;76;10;9;9;7;9;10;9;8;11;11;12;8;9;7;9;8;9;10;8;8;9;11;8;8;9;10;9;8;8;9;7;8;7;9;10;8;8;8;7;8;9;9;9;10;9;9;9;10;9;10;9;18;9;10;9;10;10;8;8;14;9;8;7;14;9;8;10
2605250;8;7;5;7;8;4;5;5;8;6;6;7;9;6;8;9;6;6;6;6;8;6;6;9;8;6;8;8;6;9;6;7;9;8;8;8;8;7;7;7;7;6;6;6;9;5;7;8;8;8;7;8;7;6;9;6;9;6;7;7;7;6;6;4;7;7;7;6;9;5;8;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
931613;60;14;9;8;36;14;12;13;12;14;9;9;60;15;11;9;11;13;8;10;12;16;10;8;12;13;12;5;12;12;9;11;12;11;10;9;11;15;11;10;11;12;10;10;9;12;10;10;9;12;10;9;9;8;10;8;8;12;10;8;9;12;12;9;10;14;9;9;8;11;10;8;10;13;11;10;10;17;15;10;10;15;16;10
2693132;4;6;5;7;4;6;6;5;4;6;6;6;4;5;5;7;4;5;6;6;4;5;6;5;4;6;5;5;4;5;5;4;4;5;6;3;5;5;6;7;5;5;7;7;6;6;7;4;6;6;6;4;5;7;5;5;5;5;7;7;4;5;7;8;2;5;7;6;5;5;7;10;4;5;6;7;6;6;6;6;6;5;6;6
1149079;6;7;7;6;6;6;7;6;6;8;6;6;6;7;7;6;6;8;6;6;7;7;7;6;6;7;7;6;6;7;9;7;6;6;8;7;7;6;7;7;6;8;7;8;6;7;6;7;6;9;7;7;6;7;7;7;7;6;9;7;6;7;8;7;6;7;7;9;6;8;7;7;6;8;8;7;6;7;7;7;8;7;8;7
3938692;4;5;5;4;4;4;6;3;5;4;4;5;5;4;5;6;5;5;4;5;6;5;5;6;6;6;5;6;5;4;4;6;6;5;5;6;6;5;7;4;6;5;4;5;6;5;4;6;6;5;7;6;6;5;4;6;6;4;4;7;5;6;3;6;5;4;5;6;5;5;4;5;5;4;4;4;4;4;6;4;4;5;eos;eos
1650412;6;6;8;6;6;8;7;7;6;8;7;7;6;5;6;7;5;9;8;6;5;8;6;7;6;8;8;8;6;6;8;7;7;7;7;8;3;8;9;10;4;7;9;5;5;7;8;8;7;7;7;7;4;9;9;9;7;8;9;8;5;8;9;7;8;10;9;9;6;9;8;6;6;8;9;8;6;8;7;6;6;8;7;6
2279229;23;29;28;17;20;35;19;16;20;23;19;17;20;23;17;16;19;20;16;16;18;23;14;15;16;18;16;13;15;16;12;14;14;15;16;15;14;16;14;12;14;14;11;16;11;15;14;10;11;14;12;13;11;15;11;13;11;15;11;12;11;15;11;12;11;14;11;10;11;13;11;9;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
2784754;5;5;4;5;5;5;5;7;6;5;4;5;6;5;5;5;5;5;4;6;5;5;5;7;5;4;5;6;6;5;5;5;6;5;4;7;6;5;5;5;4;6;5;7;4;6;5;7;4;6;5;5;4;4;4;7;4;7;4;6;4;6;5;6;4;5;4;6;5;6;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
3972416;8;10;8;9;8;9;9;6;8;10;8;6;7;8;8;5;7;7;6;6;7;8;8;6;7;8;8;6;6;7;8;3;6;8;6;6;6;7;6;6;6;6;7;6;6;7;5;6;6;7;7;6;6;5;6;5;6;11;7;6;6;10;6;5;6;7;6;5;7;8;6;6;6;8;5;4;6;7;5;5;6;8;7;6
2292716;7;8;9;10;8;9;7;7;8;8;7;9;10;7;7;21;6;8;9;7;6;6;7;7;6;7;6;7;5;8;6;8;7;8;7;8;6;7;7;9;6;7;7;8;9;8;8;9;6;9;8;8;6;9;8;8;6;7;7;8;6;7;7;8;6;6;7;8;4;8;8;7;4;6;9;9;5;8;8;7;4;7;eos;eos
2192247;11;8;13;13;11;12;10;8;11;9;14;13;11;10;11;14;10;10;14;11;12;10;14;14;11;10;15;12;10;10;14;9;10;16;14;9;23;10;16;9;23;13;14;11;23;12;13;12;23;9;14;12;23;9;13;11;23;9;18;14;23;12;13;7;23;12;13;10;23;12;14;9;23;12;13;10;23;13;eos;eos;eos;eos;eos;eos
3499782;5;4;5;3;5;6;5;6;5;5;6;6;5;3;5;6;5;4;5;6;5;4;5;10;5;4;6;8;5;4;5;6;10;4;6;6;6;3;5;5;6;5;4;5;10;4;5;6;6;4;6;5;6;5;5;4;10;5;5;4;3;4;4;5;5;4;5;4;6;5;5;6;5;5;6;9;5;7;6;7;7;7;8;10
703765;8;9;11;9;8;10;10;9;8;8;9;9;9;9;10;10;8;9;10;10;9;10;9;10;9;8;12;11;8;10;11;9;8;8;10;9;7;11;10;10;7;10;11;11;8;10;11;10;10;11;11;15;11;11;11;11;9;11;12;12;10;11;13;11;10;10;12;10;10;11;15;10;10;11;12;11;10;10;13;11;eos;eos;eos;eos
1013772;8;8;8;4;9;9;7;8;7;9;7;8;10;8;8;9;8;8;8;6;9;9;7;8;8;8;8;7;9;9;7;7;13;8;10;8;9;8;9;7;9;9;8;8;7;8;9;9;8;9;9;8;9;12;9;13;11;18;10;8;10;14;12;8;11;12;10;9;8;10;11;10;10;13;12;10;10;11;10;9;9;10;eos;eos
3788047;11;8;10;13;10;10;8;9;10;12;10;11;10;9;10;13;10;11;7;8;10;9;8;8;10;10;10;8;10;13;8;7;10;10;8;8;10;11;8;7;10;8;9;7;9;10;8;7;10;7;7;6;12;6;7;6;10;7;8;6;7;7;7;8;11;6;7;6;9;7;5;6;8;7;6;6;10;8;8;7;8;8;7;eos
2574870;4;5;4;5;4;4;4;8;4;4;4;4;4;3;4;4;4;4;5;2;4;3;4;4;4;3;4;4;4;4;3;4;4;3;4;5;3;4;3;5;3;3;6;6;3;5;4;5;3;4;4;5;3;4;4;4;3;4;4;7;3;4;5;5;3;4;3;4;3;4;4;4;3;5;3;5;3;4;4;4;3;4;4;5
3729009;2;4;6;7;3;4;7;6;3;4;7;4;104;4;5;5;3;2;5;7;3;3;7;7;3;6;6;7;3;6;6;4;3;4;6;5;3;4;7;7;3;4;6;5;4;4;6;6;4;7;6;4;4;4;5;5;4;6;6;6;4;5;5;9;4;8;6;7;4;6;6;6;4;5;6;8;3;5;7;8;3;7;9;eos
2617157;5;6;6;6;5;8;6;5;5;9;5;6;5;6;5;5;5;8;6;5;6;7;6;6;6;8;9;6;6;7;7;6;7;7;8;8;6;8;5;7;6;7;8;7;7;7;8;7;6;6;4;5;6;10;6;6;5;7;7;6;5;9;7;6;4;9;6;5;4;5;7;5;4;6;5;6;4;8;6;5;4;5;7;eos
2761257;10;11;12;10;4;11;11;10;9;11;11;11;10;10;11;9;9;12;11;11;10;11;10;10;9;11;10;10;10;9;11;9;9;10;12;10;10;12;12;10;11;12;13;12;12;13;17;15;13;14;17;14;16;20;20;15;13;20;19;15;11;20;19;14;13;17;20;12;13;17;17;15;12;18;19;15;14;18;eos;eos;eos;eos;eos;eos
