"timeSerieID";"2000_1";"2000_2";"2000_3";"2000_4";"2001_1";"2001_2";"2001_3";"2001_4";"2002_1";"2002_2";"2002_3";"2002_4";"2003_1";"2003_2";"2003_3";"2003_4";"2004_1";"2004_2";"2004_3";"2004_4";"2005_1";"2005_2";"2005_3";"2005_4";"2006_1";"2006_2";"2006_3";"2006_4";"2007_1";"2007_2";"2007_3";"2007_4";"2008_1";"2008_2";"2008_3";"2008_4";"2009_1";"2009_2";"2009_3";"2009_4";"2010_1";"2010_2";"2010_3";"2010_4";"2011_1";"2011_2";"2011_3";"2011_4";"2012_1";"2012_2";"2012_3";"2012_4";"2013_1";"2013_2";"2013_3";"2013_4";"2014_1";"2014_2";"2014_3";"2014_4";"2015_1";"2015_2";"2015_3";"2015_4";"2016_1";"2016_2";"2016_3";"2016_4";"2017_1";"2017_2";"2017_3";"2017_4";"2018_1";"2018_2";"2018_3";"2018_4";"2019_1";"2019_2";"2019_3";"2019_4";"2020_1";"2020_2";"2020_3";"2020_4"
2713560;15;15;14;15;16;16;17;15;16;15;14;17;16;18;14;13;15;16;16;13;15;16;14;15;15;16;14;14;15;15;12;12;15;14;15;14;15;15;14;14;15;13;14;14;15;16;14;13;15;14;14;13;14;15;13;13;15;15;14;14;14;16;13;12;11;14;14;14;"14";"16";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos"
2733924;10;11;9;14;10;11;9;12;10;19;10;14;10;14;9;10;10;13;10;9;10;10;11;10;10;11;9;10;10;13;11;11;10;14;10;11;10;12;10;14;10;11;11;15;10;11;11;11;10;21;12;11;12;13;12;11;14;13;13;11;10;12;11;11;14;15;11;11;"13";"14";"13";"12";"12";"14";"10";"10";"14";"15";"10";"12";"14";"20";"18";"14"
2761257;19;21;20;18;9;20;19;15;17;20;19;19;18;18;20;17;17;21;20;20;17;20;19;16;16;20;19;18;19;18;19;19;19;20;23;19;19;21;22;19;20;21;24;23;20;22;29;24;25;27;29;24;27;31;31;24;22;31;30;25;19;29;30;23;20;28;29;20;"20";"27";"27";"24";"20";"26";"29";"24";"21";"26";"eos";"eos";"eos";"eos";"eos";"eos"
2784754;12;12;9;11;11;12;10;11;12;12;10;10;11;11;10;11;12;11;10;12;12;12;11;14;12;11;10;12;12;12;10;12;12;11;10;13;12;12;11;12;11;12;11;12;11;12;11;11;11;13;11;11;11;11;11;12;11;12;10;12;11;13;11;13;11;11;10;12;"10";"13";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos"
2833035;99;25;7;4;87;9;7;5;87;8;9;6;75;8;11;6;54;9;8;55;75;9;7;104;86;11;7;55;33;11;9;56;97;16;8;8;166;24;8;7;93;21;8;7;89;26;8;8;114;57;8;7;114;6;8;5;134;17;9;6;95;7;9;7;144;54;8;7;"88";"8";"9";"7";"117";"69";"8";"11";"139";"10";"9";"eos";"eos";"eos";"eos";"eos"
2840051;15;19;19;17;15;17;18;18;15;19;18;18;15;15;18;18;16;21;20;18;17;21;20;18;17;21;22;17;17;19;21;18;17;20;20;16;17;19;19;20;17;19;20;18;15;17;20;17;18;19;20;18;18;19;19;14;17;20;18;17;18;18;18;15;18;18;19;15;"18";"18";"22";"18";"18";"18";"18";"16";"18";"20";"eos";"eos";"eos";"eos";"eos";"eos"
2840139;15;14;22;20;16;23;22;18;16;12;23;18;15;18;16;17;17;16;19;17;17;19;19;17;17;15;19;22;18;24;19;14;20;29;20;20;20;20;18;23;20;18;19;19;20;18;23;20;20;18;14;20;19;21;19;21;21;15;20;23;19;13;22;13;18;19;20;20;"20";"23";"14";"21";"22";"21";"23";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos"
2882363;12;12;10;10;12;13;11;11;12;13;11;12;12;8;10;12;12;13;12;12;12;13;11;12;12;15;12;12;12;14;11;12;12;15;11;11;12;12;11;11;12;13;12;12;12;11;12;11;12;13;11;11;12;11;11;11;11;14;10;11;12;14;12;13;12;11;10;11;"12";"11";"13";"12";"12";"12";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos"
2920738;10;8;9;13;10;9;9;12;10;5;8;12;10;8;9;11;10;8;9;12;10;8;9;10;10;8;11;11;9;8;10;12;9;10;12;11;10;9;9;8;10;7;9;10;10;10;9;11;10;9;9;10;9;11;10;11;10;9;10;10;10;8;9;11;10;8;11;9;"10";"9";"9";"11";"10";"9";"10";"13";"10";"7";"9";"eos";"eos";"eos";"eos";"eos"
2959445;12;10;13;12;12;10;13;12;12;12;13;12;12;11;13;13;12;12;13;11;12;13;13;12;12;10;12;13;12;12;11;13;12;13;13;13;12;12;12;13;13;13;14;14;13;12;12;13;13;13;13;13;13;16;14;13;14;14;13;13;14;13;15;12;14;15;14;13;"14";"15";"15";"12";"14";"14";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos"
2983206;10;10;10;9;10;10;10;8;10;9;10;9;10;11;12;9;10;11;10;8;10;13;12;12;11;12;12;10;11;13;12;11;11;13;12;9;11;11;10;11;11;12;12;9;10;11;11;10;10;11;10;9;10;12;11;10;10;10;11;11;10;10;10;10;10;10;11;9;"10";"11";"11";"9";"10";"11";"12";"9";"10";"10";"9";"10";"10";"10";"9";"10"
3000746;7;7;8;7;8;7;8;8;8;5;7;8;8;9;8;6;8;8;7;10;8;8;8;9;8;8;8;8;8;7;10;7;8;9;8;8;8;8;8;8;8;8;7;7;8;7;10;7;8;8;9;7;8;8;9;8;8;9;10;9;8;9;10;8;8;9;8;8;"8";"8";"10";"8";"8";"8";"8";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos"
3231791;17;17;15;16;17;16;17;15;17;17;15;15;17;17;16;16;17;16;15;14;17;18;14;15;17;18;15;14;17;18;16;16;18;16;17;15;18;16;14;15;18;15;14;15;18;16;15;16;18;15;14;14;18;21;15;15;18;18;14;15;18;18;14;14;18;17;15;17;"14";"19";"15";"15";"15";"16";"15";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos"
3271564;19;20;18;16;19;20;17;19;19;20;17;17;19;20;17;20;20;20;17;17;20;20;17;20;20;20;16;18;20;20;17;21;20;20;15;20;220;20;17;19;232;53;16;19;232;19;16;21;220;87;17;18;232;131;17;21;232;242;20;141;220;216;16;20;245;131;17;121;"232";"229";"17";"115";"232";"92";"17";"19";"245";"123";"17";"13";"232";"150";"19";"137"
3322290;16;16;16;17;17;14;16;19;16;17;16;19;17;17;16;17;20;17;16;17;17;17;16;17;17;18;16;17;18;16;12;18;17;15;16;19;17;20;17;20;17;16;16;15;17;16;15;16;15;16;16;16;15;16;17;17;15;17;15;16;15;15;16;14;17;15;15;16;"76";"18";"13";"15";"19";"16";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos"
3335792;18;18;18;19;18;19;19;18;18;20;19;21;20;22;20;22;18;18;18;20;18;24;17;16;16;19;20;19;16;20;21;18;17;19;22;18;17;18;20;18;17;17;18;18;18;20;20;19;25;26;24;21;24;24;23;23;17;23;23;21;19;20;22;19;17;21;22;20;"18";"21";"21";"19";"18";"20";"20";"20";"18";"18";"19";"18";"17";"19";"19";"18"
3345496;22;10;11;18;22;10;11;6;22;10;10;6;22;18;9;23;30;11;8;8;30;11;10;6;39;11;10;5;39;33;9;9;39;13;11;6;71;47;12;5;38;58;11;6;35;12;10;5;47;14;9;7;38;58;10;16;48;75;12;8;47;58;11;10;50;92;11;10;"29";"13";"11";"19";"41";"36";"11";"6";"41";"53";"11";"eos";"eos";"eos";"eos";"eos"
3364720;12;16;17;20;12;15;19;17;12;15;19;17;13;16;19;16;13;14;15;16;13;13;14;15;13;12;14;17;13;13;16;15;13;12;15;16;13;11;15;16;16;16;16;19;19;19;16;21;19;20;16;21;21;16;16;22;23;20;18;18;19;22;16;19;17;17;17;24;"19";"22";"17";"22";"19";"27";"23";"23";"20";"19";"19";"21";"20";"19";"eos";"eos"
3499782;11;13;12;10;11;11;11;10;11;11;12;12;11;10;11;11;11;11;10;10;4;10;10;16;4;9;12;14;4;11;11;11;4;11;11;11;4;10;11;11;4;10;10;10;4;9;10;11;8;10;12;10;8;11;10;10;16;10;10;9;8;9;10;11;13;9;10;10;"14";"11";"11";"11";"13";"12";"13";"15";"13";"15";"15";"14";"14";"14";"17";"18"
3570234;16;16;18;16;16;15;19;15;16;16;17;18;15;16;15;15;16;16;15;16;16;12;15;16;16;17;15;15;16;16;15;16;16;16;15;16;16;16;14;16;16;16;17;16;16;17;15;16;16;16;15;16;16;17;13;15;16;16;15;16;16;15;16;16;16;16;14;19;"15";"15";"15";"15";"15";"16";"16";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos"
3597868;16;15;20;15;16;14;18;13;16;16;15;16;16;16;17;17;16;14;18;17;16;16;15;14;16;16;17;24;16;16;13;18;16;16;16;11;16;15;17;16;15;15;22;19;15;15;15;16;15;15;15;13;15;17;16;17;15;18;15;15;15;15;15;14;14;17;17;11;"15";"15";"16";"17";"15";"18";"15";"12";"14";"18";"14";"eos";"eos";"eos";"eos";"eos"
3648110;8;9;8;8;8;9;9;8;10;11;10;7;10;9;11;9;10;12;11;10;10;12;9;10;10;10;9;9;10;11;9;9;10;10;9;10;10;11;10;9;10;11;8;9;10;11;10;9;10;10;10;9;10;10;9;9;10;9;10;9;9;8;9;8;9;9;10;9;"9";"10";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos";"eos"
3729009;7;10;15;15;8;9;15;14;8;11;15;9;111;10;12;12;8;9;13;15;9;9;14;15;9;12;15;15;9;13;14;11;9;10;15;11;9;11;16;16;9;11;14;13;9;9;13;13;9;14;13;13;10;8;13;13;10;12;14;14;9;12;13;16;10;16;14;14;"9";"13";"13";"13";"9";"12";"14";"14";"7";"12";"14";"15";"7";"14";"16";"eos"
3745384;10;10;9;9;9;11;9;10;9;9;10;9;9;8;9;9;9;8;9;9;9;9;8;9;9;9;9;6;9;9;8;8;9;9;9;7;9;12;8;9;9;8;7;9;8;8;9;10;8;9;11;9;8;7;8;8;8;8;9;7;8;8;8;8;8;8;9;8;"8";"8";"9";"28";"9";"8";"8";"8";"10";"8";"8";"12";"11";"19";"18";"eos"
3761647;16;16;16;15;16;15;19;16;16;17;19;16;16;16;17;17;16;16;17;16;16;17;17;16;16;16;17;18;16;16;18;17;17;17;16;17;16;16;18;17;17;19;15;15;17;17;18;17;17;16;17;14;17;18;18;18;17;17;18;20;17;17;19;17;17;18;18;18;"17";"17";"16";"16";"17";"16";"19";"16";"17";"19";"17";"14";"17";"19";"22";"eos"
3788047;19;17;20;19;21;19;17;18;21;22;17;18;21;19;18;22;21;19;15;17;21;18;17;17;21;20;20;17;21;22;17;16;20;20;17;17;19;20;17;15;20;17;18;15;18;20;16;15;19;16;13;13;20;15;16;15;18;16;15;14;14;15;15;16;19;15;16;14;"18";"16";"15";"15";"17";"15";"15";"13";"18";"16";"15";"14";"16";"16";"16";"eos"
3856654;36;14;12;13;24;13;13;11;24;14;14;14;36;14;13;14;13;14;12;10;19;13;14;15;98;14;13;12;16;13;12;13;19;13;12;12;16;13;13;12;13;14;14;15;19;13;13;11;9;13;13;13;14;13;14;13;13;14;14;13;14;14;13;13;16;15;14;15;"14";"13";"13";"14";"16";"12";"14";"13";"17";"14";"15";"16";"21";"17";"eos";"eos"
3900275;72;14;11;4;75;49;10;9;52;16;11;5;69;89;12;22;80;110;13;4;64;82;12;10;59;13;13;11;64;23;11;10;64;15;13;10;70;44;15;10;76;15;13;6;70;72;11;12;82;18;12;4;65;15;10;6;60;45;14;10;77;88;13;7;68;16;14;25;"70";"78";"13";"24";"74";"16";"16";"10";"70";"48";"13";"6";"70";"48";"14";"eos"
3938692;12;13;13;12;12;11;15;12;12;12;11;12;12;12;12;13;12;12;13;13;12;12;12;11;12;14;13;13;12;12;12;13;12;13;12;13;13;13;13;12;13;12;11;13;13;12;11;13;12;12;13;13;12;13;11;13;12;12;12;14;12;12;11;12;12;12;12;12;"12";"13";"12";"11";"12";"12";"12";"12";"12";"12";"13";"12";"12";"13";"eos";"eos"
3955601;16;16;15;13;15;16;14;19;14;19;16;16;14;14;15;14;13;13;14;13;13;12;12;12;13;13;12;11;12;12;11;13;12;11;12;12;13;14;11;13;13;12;13;13;12;13;13;13;12;13;14;12;12;13;11;12;12;14;12;11;11;11;12;11;12;11;13;12;"11";"11";"12";"10";"12";"12";"11";"11";"12";"12";"12";"13";"12";"11";"12";"eos"
3972416;16;18;16;16;16;18;17;14;16;18;16;14;16;18;14;12;14;16;14;14;14;17;15;12;14;15;15;13;14;15;13;11;13;15;14;12;13;15;13;12;13;13;14;12;14;14;12;10;14;14;13;12;13;11;12;13;13;20;14;13;13;16;13;12;13;13;12;12;"13";"14";"13";"12";"13";"14";"12";"11";"13";"14";"13";"12";"13";"14";"14";"13"
3977601;8;8;8;9;8;8;8;8;8;8;8;8;8;8;8;8;8;7;9;8;8;9;9;8;8;8;9;8;8;8;9;8;8;8;9;8;8;9;10;8;8;8;9;10;9;9;9;8;9;7;8;10;9;8;9;12;9;7;9;13;9;9;8;9;9;7;9;10;"10";"8";"8";"10";"10";"12";"12";"10";"10";"10";"10";"10";"11";"11";"11";"12"
3978565;21;22;27;26;20;21;28;25;20;21;25;25;20;24;30;25;24;28;29;27;25;32;33;28;29;27;35;36;28;32;31;30;29;28;28;28;27;28;29;27;29;28;26;26;24;30;28;27;25;31;30;26;26;28;28;25;27;27;28;24;23;28;26;24;25;27;27;23;"23";"27";"26";"25";"22";"29";"28";"26";"24";"27";"26";"22";"eos";"eos";"eos";"eos"
