timeSerieID;2000_1;2000_2;2000_3;2000_4;2001_1;2001_2;2001_3;2001_4;2002_1;2002_2;2002_3;2002_4;2003_1;2003_2;2003_3;2003_4;2004_1;2004_2;2004_3;2004_4;2005_1;2005_2;2005_3;2005_4;2006_1;2006_2;2006_3;2006_4;2007_1;2007_2;2007_3;2007_4;2008_1;2008_2;2008_3;2008_4;2009_1;2009_2;2009_3;2009_4;2010_1;2010_2;2010_3;2010_4;2011_1;2011_2;2011_3;2011_4;2012_1;2012_2;2012_3;2012_4;2013_1;2013_2;2013_3;2013_4;2014_1;2014_2;2014_3;2014_4;2015_1;2015_2;2015_3;2015_4;2016_1;2016_2;2016_3;2016_4;2017_1;2017_2;2017_3;2017_4;2018_1;2018_2;2018_3;2018_4;2019_1;2019_2;2019_3;2019_4;2020_1;2020_2;2020_3;2020_4
2882363;10;10;7;9;10;13;8;11;10;10;8;9;10;6;8;9;10;11;8;10;11;11;9;9;10;14;10;9;12;11;7;12;11;13;9;13;12;11;9;9;11;13;9;12;12;11;9;11;11;12;9;9;12;9;8;11;11;14;9;9;11;11;9;13;11;12;8;10;10;11;10;12;11;10;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
883730;30;19;11;9;13;21;11;14;16;19;12;12;16;17;12;10;16;18;12;13;18;19;12;14;16;18;16;12;19;18;16;13;14;21;19;15;14;21;13;12;14;22;23;15;14;18;34;24;14;36;38;20;14;35;26;17;14;28;31;22;15;26;31;21;14;26;26;21;16;27;27;23;11;24;22;18;eos;eos;eos;eos;eos;eos;eos;eos
3977601;5;5;7;5;5;6;6;5;6;5;6;5;6;6;7;5;6;6;7;5;6;7;7;6;6;6;7;5;6;7;7;6;6;7;7;6;6;7;8;5;7;6;7;6;7;7;8;7;7;5;7;6;6;7;7;7;6;5;7;10;6;7;7;6;7;6;7;7;8;5;8;9;8;12;13;9;9;9;10;9;9;9;10;10
2200165;16;7;6;6;16;8;7;7;16;8;7;6;16;8;6;6;16;8;7;6;16;7;7;6;16;10;9;7;16;14;12;7;16;9;11;7;16;10;10;7;107;10;10;11;15;10;8;15;61;12;12;13;107;14;19;15;15;17;15;17;107;14;13;11;107;15;13;10;61;13;12;12;107;13;12;11;60;14;12;10;12;13;11;10
2335267;7;7;7;8;10;7;7;8;10;7;6;8;9;9;7;8;14;7;7;8;9;6;7;10;9;9;7;8;11;7;7;9;7;7;7;9;10;8;8;9;10;10;8;9;12;9;7;9;10;17;11;9;12;6;6;9;13;9;7;9;19;9;7;10;12;8;7;8;10;10;9;10;10;10;6;9;13;11;7;10;10;7;7;9
2137219;14;14;13;15;14;13;13;15;14;14;14;9;10;12;24;21;14;16;16;17;15;17;19;18;15;19;18;18;16;18;15;16;15;17;17;14;16;15;18;15;16;16;16;16;15;15;16;14;15;14;15;14;14;14;14;14;13;15;15;15;16;15;16;14;16;15;16;15;22;16;18;15;16;17;13;14;19;16;15;11;19;15;15;14
2605250;17;16;12;15;17;10;12;14;17;14;12;18;19;13;13;21;13;12;12;17;16;12;13;20;16;11;17;16;13;20;11;15;19;14;19;16;18;15;15;14;18;11;12;12;19;12;14;16;18;19;14;18;19;15;14;11;19;12;14;15;18;12;9;11;19;14;11;14;19;9;14;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
931613;61;26;18;15;40;24;21;21;21;28;18;16;61;28;19;14;18;24;19;16;21;29;19;16;21;24;19;16;21;22;17;16;19;20;17;16;17;25;18;16;17;20;15;23;17;21;18;18;17;20;16;16;17;13;16;15;15;22;16;15;16;20;20;19;21;25;13;16;14;20;15;15;17;24;19;18;17;30;24;16;17;26;25;17
2693132;11;11;10;13;11;13;13;10;11;13;10;12;11;11;10;13;11;12;10;12;11;10;11;12;11;14;10;12;11;11;13;12;11;10;11;8;11;12;11;12;11;11;12;15;11;11;14;9;10;9;11;8;10;14;11;12;10;11;11;13;8;10;14;14;7;11;12;11;10;10;15;14;10;10;12;11;14;12;13;12;14;9;12;13
1149079;13;16;15;15;13;12;15;15;13;16;15;15;13;14;15;16;13;14;15;15;13;15;15;16;13;14;15;16;13;17;17;14;13;15;17;17;13;15;17;14;12;16;15;16;13;15;15;14;14;15;17;15;13;16;16;16;14;15;18;15;12;15;15;15;13;16;15;19;12;15;14;15;15;18;16;15;13;18;16;15;14;15;17;15
3938692;9;9;10;9;10;7;12;10;10;8;8;10;10;10;9;10;10;10;9;10;10;9;10;10;10;10;9;11;10;8;9;9;10;8;9;10;10;10;10;9;10;10;9;10;10;9;9;11;10;10;9;11;10;9;7;11;10;9;8;11;10;11;7;10;10;9;9;10;10;8;9;10;9;8;8;8;9;7;9;8;8;10;eos;eos
1650412;9;12;13;12;11;12;13;12;10;12;13;12;10;10;13;12;9;12;13;12;10;14;11;12;10;14;14;14;12;13;13;12;9;12;13;13;8;15;15;15;8;13;14;13;10;13;15;13;9;12;13;11;8;16;16;15;12;14;15;15;10;14;15;13;12;18;15;15;11;14;14;11;10;15;15;12;10;15;12;12;10;13;13;10
2279229;40;52;46;29;40;59;34;29;37;45;34;29;37;45;31;28;36;44;29;28;33;43;28;28;30;31;29;28;30;31;25;28;29;31;27;30;28;30;27;23;26;25;22;26;24;29;26;22;24;26;22;22;24;29;23;23;24;28;22;22;24;29;22;22;24;28;22;20;24;26;21;17;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
2784754;9;8;7;9;9;10;7;10;10;10;6;8;9;9;8;9;10;9;8;10;10;11;8;12;10;7;8;11;10;9;8;11;10;9;8;12;10;8;9;9;11;12;9;11;11;10;8;11;11;11;8;8;11;7;8;10;11;12;8;11;11;10;8;12;11;9;7;9;10;11;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
3972416;17;19;17;17;17;21;18;14;16;21;17;14;15;18;15;10;14;18;14;10;14;17;14;10;14;17;12;12;14;14;12;10;12;15;12;11;12;14;12;12;12;13;12;11;13;13;11;9;13;14;12;12;13;9;11;14;13;20;13;12;13;17;12;12;13;14;13;12;13;14;12;12;13;14;11;10;13;14;11;12;12;15;14;12
2292716;11;13;14;19;11;14;13;14;11;15;12;15;15;11;14;26;11;13;12;15;10;12;15;14;11;12;12;15;12;15;12;14;11;14;13;14;12;17;13;17;12;12;13;14;12;14;15;16;10;14;15;16;10;16;15;15;10;14;14;15;8;12;15;16;11;12;14;13;8;10;13;14;8;12;17;14;14;13;13;15;8;13;eos;eos
2192247;12;10;11;14;12;11;13;8;12;10;12;13;12;10;11;13;11;12;12;10;13;13;13;13;13;13;18;14;14;13;15;14;14;16;14;14;30;13;16;14;30;14;14;13;30;14;12;14;30;11;14;13;30;11;14;13;30;11;17;15;30;12;13;14;30;13;14;14;30;12;14;13;30;14;15;14;30;18;eos;eos;eos;eos;eos;eos
3499782;8;9;9;8;8;9;9;8;8;8;9;10;9;5;8;8;9;7;8;10;8;8;7;13;8;7;9;11;8;8;8;10;11;7;8;10;7;8;9;8;7;7;8;7;11;7;8;9;7;7;9;8;7;7;7;8;11;7;8;8;3;6;7;7;11;6;7;9;12;8;9;8;14;11;11;13;16;16;12;12;14;13;17;15
703765;16;16;23;19;16;20;21;17;16;18;19;19;17;18;22;21;16;20;20;19;16;18;18;18;17;16;24;21;15;17;20;19;16;16;21;17;14;23;20;18;14;20;21;19;13;18;24;21;17;20;24;21;19;21;23;20;17;19;25;23;17;20;26;20;16;18;24;20;18;23;28;20;19;22;23;20;18;20;26;21;eos;eos;eos;eos
1013772;15;17;15;8;17;16;16;16;15;20;14;15;16;16;15;14;16;17;15;15;16;17;15;15;15;17;16;15;17;17;13;15;17;19;17;17;17;16;17;13;17;20;19;17;15;17;18;17;17;20;13;17;17;23;16;26;22;34;20;15;22;27;23;18;18;23;20;18;17;22;20;18;21;24;19;20;21;21;18;18;18;18;eos;eos
3788047;19;16;22;17;21;21;14;18;21;24;17;18;21;20;21;21;21;21;14;18;21;17;18;18;21;21;22;17;21;25;16;15;20;20;16;18;18;21;15;15;20;16;15;13;18;21;14;14;17;15;12;14;22;13;15;15;20;13;14;12;13;14;13;15;19;13;15;12;17;14;12;14;16;14;13;11;18;15;14;13;15;15;12;eos
2574870;8;8;9;9;8;8;7;15;8;8;7;8;8;6;7;8;8;7;7;8;7;8;5;7;7;6;7;8;8;7;6;6;8;6;7;11;9;7;7;9;9;6;8;10;9;9;6;10;9;6;7;8;9;7;7;8;9;7;6;11;9;8;8;9;9;7;7;8;9;8;7;7;9;6;5;9;9;7;7;7;9;7;7;8
3729009;5;9;13;15;5;8;15;12;5;11;14;9;119;9;12;12;4;11;14;12;8;7;14;14;8;12;12;15;8;13;14;10;8;10;15;11;8;8;15;15;8;11;12;14;9;8;12;13;9;14;14;12;9;7;12;14;9;13;14;14;9;12;11;17;9;16;13;18;9;12;12;14;9;10;13;16;7;13;14;16;7;14;15;eos
2617157;11;13;11;10;11;14;11;10;11;14;11;10;11;10;9;10;11;14;12;13;10;14;13;13;9;15;18;14;8;16;14;13;8;16;16;13;8;16;11;12;8;14;16;13;8;13;16;13;9;10;12;14;9;19;12;12;10;13;11;12;9;14;12;11;8;14;12;9;7;12;14;8;7;11;11;8;7;15;11;10;7;11;13;eos
2761257;19;23;21;18;7;21;21;18;18;22;20;18;18;18;20;17;16;22;20;18;16;22;19;18;17;25;21;17;20;17;18;18;19;18;24;18;20;22;22;18;20;23;25;24;21;24;32;28;26;31;34;26;32;39;37;27;25;39;36;29;20;34;34;23;22;32;33;20;20;30;30;24;21;30;34;26;23;29;eos;eos;eos;eos;eos;eos
