timeSerieID;2000_1;2000_2;2000_3;2000_4;2001_1;2001_2;2001_3;2001_4;2002_1;2002_2;2002_3;2002_4;2003_1;2003_2;2003_3;2003_4;2004_1;2004_2;2004_3;2004_4;2005_1;2005_2;2005_3;2005_4;2006_1;2006_2;2006_3;2006_4;2007_1;2007_2;2007_3;2007_4;2008_1;2008_2;2008_3;2008_4;2009_1;2009_2;2009_3;2009_4;2010_1;2010_2;2010_3;2010_4;2011_1;2011_2;2011_3;2011_4;2012_1;2012_2;2012_3;2012_4;2013_1;2013_2;2013_3;2013_4;2014_1;2014_2;2014_3;2014_4;2015_1;2015_2;2015_3;2015_4;2016_1;2016_2;2016_3;2016_4;2017_1;2017_2;2017_3;2017_4;2018_1;2018_2;2018_3;2018_4;2019_1;2019_2;2019_3;2019_4;2020_1;2020_2;2020_3;2020_4
2882363;18;17;15;14;19;24;17;20;19;19;16;19;19;9;16;19;20;24;19;18;20;18;17;19;21;22;18;20;22;22;17;22;22;25;16;24;22;22;16;21;22;23;20;24;22;19;18;23;22;23;18;19;22;19;18;22;22;24;15;17;22;24;20;25;22;22;17;20;20;20;18;26;21;19;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
883730;20;29;25;18;22;25;23;23;22;29;21;19;25;29;23;19;25;29;20;20;28;25;16;16;25;29;33;18;32;31;26;22;25;28;26;24;25;30;28;20;25;30;31;24;21;30;43;27;22;46;50;28;21;52;34;28;21;41;44;32;24;41;44;32;19;41;44;32;21;41;44;36;14;39;33;29;eos;eos;eos;eos;eos;eos;eos;eos
3977601;9;8;12;8;9;10;10;8;9;10;10;8;9;10;11;8;9;11;11;7;9;11;12;7;8;11;13;6;9;12;11;7;10;11;12;8;10;9;13;4;10;12;12;12;10;11;11;8;11;9;12;10;11;11;11;10;10;9;11;11;10;11;11;11;11;10;12;13;12;8;12;13;14;18;21;15;16;20;18;15;17;20;19;16
2200165;3;15;14;11;3;17;15;11;3;15;15;11;3;16;13;11;3;22;16;11;3;16;15;11;3;16;19;17;3;23;15;13;16;18;15;13;15;17;15;13;17;16;16;19;29;18;12;25;22;22;20;23;17;28;35;25;29;29;27;27;15;26;23;21;17;30;23;24;20;26;23;25;17;25;18;21;20;29;24;22;24;25;22;18
2335267;17;17;14;13;18;16;14;14;20;16;14;14;16;17;14;15;25;20;16;14;20;15;14;17;20;18;14;15;25;17;14;16;20;16;14;16;26;16;16;16;26;20;16;16;26;19;15;15;26;30;18;19;26;14;14;16;26;20;17;19;24;18;15;18;25;17;15;15;22;19;17;19;24;19;13;14;24;20;15;20;24;16;15;16
2137219;27;28;29;30;27;30;28;29;30;33;30;18;22;24;44;41;22;40;36;38;36;36;36;40;29;43;38;38;36;38;34;39;36;36;34;34;38;34;35;34;36;33;33;34;35;33;34;33;35;31;35;30;32;32;30;31;30;33;38;30;30;35;34;32;30;33;33;30;21;32;36;33;30;35;27;27;26;34;28;21;26;32;31;31
2605250;36;31;29;31;36;21;28;33;36;29;27;37;40;24;27;38;23;27;29;28;32;26;29;39;32;19;37;31;23;39;27;38;39;22;40;32;40;30;33;30;37;21;26;32;39;28;32;33;42;30;30;38;39;30;30;25;39;25;32;37;44;22;27;25;35;28;22;29;34;22;32;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
931613;34;49;41;34;34;45;41;38;35;50;35;34;34;53;37;33;35;48;31;34;41;52;34;34;35;48;45;33;40;42;33;33;35;42;33;34;30;54;41;34;30;39;42;38;27;42;38;34;30;42;40;33;32;27;32;33;32;47;36;33;32;42;40;35;32;50;30;31;29;38;34;31;35;42;37;30;28;50;41;30;29;43;41;28
2693132;26;24;25;27;26;23;25;26;26;23;24;28;26;21;24;29;25;24;27;28;24;17;24;24;24;25;23;27;24;20;27;25;24;20;24;14;20;24;24;26;20;20;25;29;15;21;28;23;18;18;25;24;15;23;26;24;21;22;25;28;18;19;28;28;14;18;27;24;21;18;28;28;21;18;26;28;28;24;26;28;28;17;25;29
1149079;17;25;22;21;21;21;22;21;20;22;21;22;21;21;22;22;22;22;21;23;18;22;22;21;21;23;21;22;20;22;21;20;20;21;23;20;21;22;23;20;21;21;23;25;19;22;23;20;16;22;20;20;18;21;22;20;21;24;23;21;17;20;21;21;17;22;21;27;19;21;20;18;19;25;22;20;19;24;22;21;21;22;24;22
3938692;17;16;17;16;17;14;20;17;17;17;15;18;17;18;19;19;17;16;19;20;18;14;18;18;18;19;18;17;18;15;17;16;18;18;17;18;18;19;19;18;18;18;19;18;18;19;17;18;18;18;19;18;18;17;15;21;18;18;17;17;17;17;16;17;17;17;17;16;17;18;19;18;16;17;15;16;16;17;16;14;17;19;eos;eos
1650412;17;22;24;22;21;19;24;20;17;22;24;20;17;22;22;18;16;28;25;18;16;22;20;20;13;23;21;21;17;23;24;23;14;24;25;22;15;27;24;22;18;26;25;25;16;26;26;20;15;24;26;20;16;29;29;26;20;25;29;22;21;25;25;22;18;31;27;23;20;29;26;20;18;28;26;20;16;28;23;21;16;27;23;13
2279229;53;72;67;33;48;85;51;36;48;60;51;33;50;60;39;39;49;56;41;39;48;60;39;39;46;52;48;39;44;48;41;38;42;44;42;42;40;49;47;35;39;32;32;39;36;40;41;34;36;39;37;29;36;36;38;40;36;45;34;31;36;43;35;28;36;41;39;28;36;42;41;28;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
2784754;14;14;13;14;15;15;13;17;16;15;12;12;15;14;15;14;16;17;14;16;16;19;14;19;16;14;14;16;16;17;15;16;17;16;16;16;17;15;17;15;26;19;17;19;26;19;15;19;26;17;12;17;26;16;17;18;26;23;17;17;26;20;17;19;26;16;16;18;22;20;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos;eos
3972416;32;37;31;31;29;38;30;21;28;33;30;21;28;34;29;21;26;36;21;20;25;29;25;20;25;28;24;24;24;28;27;20;24;31;25;20;24;30;23;20;24;27;26;20;24;24;20;12;23;27;21;20;23;18;22;19;23;31;27;21;23;27;23;20;23;27;22;20;23;30;22;20;23;27;23;17;23;26;21;19;22;26;26;19
2292716;27;26;27;39;27;26;27;31;23;28;25;34;33;20;26;34;27;27;28;34;25;26;28;34;28;23;25;32;28;30;25;34;29;29;26;35;24;32;28;38;24;23;25;30;18;27;28;33;21;28;30;34;21;30;32;36;22;28;30;36;19;26;32;33;24;27;28;30;19;22;28;36;19;24;36;31;28;24;28;32;19;27;eos;eos
2192247;14;13;11;15;14;13;16;14;14;13;12;14;14;13;10;14;14;13;12;14;14;13;12;14;15;13;12;17;16;13;13;20;16;13;15;20;28;13;13;20;28;13;15;19;28;14;12;19;28;14;13;16;28;14;14;19;28;14;14;19;28;14;13;21;28;15;15;21;28;13;15;21;28;16;20;21;28;30;eos;eos;eos;eos;eos;eos
3499782;12;13;13;12;12;13;13;12;12;12;13;13;12;9;9;10;11;12;10;11;11;11;13;12;11;10;12;10;11;11;11;12;11;14;11;11;3;10;12;11;3;9;12;11;3;11;13;10;3;13;12;13;3;11;10;11;3;12;12;11;3;9;10;10;20;11;11;13;31;15;15;11;31;21;20;22;38;32;24;23;31;30;28;28
703765;29;29;39;32;30;40;38;31;31;35;33;36;29;32;35;38;30;34;35;26;29;34;33;33;29;30;44;36;24;30;37;35;29;33;37;32;27;34;37;34;31;35;36;34;21;32;40;36;30;34;42;39;38;36;42;33;31;36;41;38;31;33;43;34;29;31;43;36;31;38;47;37;32;38;39;33;32;37;43;38;eos;eos;eos;eos
1013772;26;29;30;16;30;32;27;31;34;31;28;31;31;30;30;20;32;31;30;22;32;28;25;25;35;34;32;26;33;34;26;25;28;36;32;32;33;31;25;20;33;34;29;30;29;34;34;28;35;34;31;28;37;41;33;40;35;52;37;19;41;47;42;34;33;41;43;31;32;38;43;33;40;43;38;33;36;38;34;32;34;35;eos;eos
3788047;36;27;42;35;43;43;23;32;43;46;32;34;43;33;40;41;43;38;25;32;43;31;34;32;43;41;42;34;43;47;28;27;37;39;32;31;41;36;30;33;40;30;35;26;31;39;33;26;41;31;23;28;39;24;31;28;37;27;28;25;22;28;26;27;31;26;32;23;30;28;25;25;24;28;25;21;37;29;27;22;30;29;25;eos
2574870;17;16;14;17;16;16;15;22;16;16;14;20;16;16;15;17;16;15;17;13;16;15;14;16;16;14;15;16;16;15;12;14;16;14;16;20;17;17;16;16;17;14;16;20;17;18;18;19;17;16;16;17;17;17;17;18;17;16;16;23;17;18;19;19;17;18;18;17;17;19;18;20;17;16;14;20;17;15;17;16;17;17;16;16
3729009;4;13;26;31;4;6;27;25;4;6;24;17;23;7;18;19;4;7;23;59;4;7;27;32;4;13;24;30;4;19;26;18;4;12;28;17;4;8;30;29;4;15;20;26;6;11;21;20;6;19;23;25;11;6;19;31;11;16;27;30;6;12;22;35;16;25;28;35;14;22;25;32;14;15;26;38;14;17;28;33;14;15;30;eos
2617157;18;23;19;19;18;21;20;17;18;22;20;18;18;17;17;17;18;22;17;15;12;22;19;19;11;25;26;20;9;22;20;19;7;23;22;20;9;26;17;17;9;19;23;19;7;20;22;17;11;12;14;21;11;23;19;19;17;19;18;17;11;22;16;17;13;21;18;15;9;18;21;17;9;19;20;12;9;22;16;16;9;18;19;eos
2761257;31;42;37;32;12;37;36;25;29;35;32;32;31;35;38;33;29;46;38;33;27;43;35;30;29;40;37;31;30;30;35;32;37;32;36;32;35;37;36;30;36;37;37;39;34;40;51;41;37;44;51;40;56;63;68;41;41;70;63;54;36;63;58;36;36;48;53;29;31;55;51;40;35;47;53;42;36;49;eos;eos;eos;eos;eos;eos
